epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,5356.92,1.26466,0.69675,0.88826,0.69262,0.32995,0.36475,0.18426,1.92889,1.05938,1.01697,0.0027037,0.0027037,0.0027037
739,5364.25,1.26831,0.70903,0.87984,0.69388,0.32995,0.36457,0.18399,1.93089,1.0554,1.01704,0.0026938,0.0026938,0.0026938
740,5371.55,1.22327,0.69475,0.86902,0.69832,0.32995,0.36423,0.18303,1.93004,1.05952,1.01596,0.0026839,0.0026839,0.0026839
741,5378.84,1.27628,0.69514,0.88345,0.6975,0.32995,0.36419,0.18368,1.92013,1.05934,1.01571,0.002674,0.002674,0.002674
742,5386.19,1.23451,0.67208,0.88314,0.69374,0.32995,0.36396,0.18358,1.91946,1.06082,1.01548,0.0026641,0.0026641,0.0026641
743,5393.53,1.24282,0.68695,0.89173,0.6999,0.33179,0.36839,0.18383,1.92681,1.05776,1.01647,0.0026542,0.0026542,0.0026542
744,5400.81,1.20635,0.65479,0.88638,0.69738,0.33045,0.36822,0.18437,1.92691,1.05837,1.01694,0.0026443,0.0026443,0.0026443
745,5407.93,1.21704,0.67268,0.89623,0.69817,0.33062,0.36857,0.1844,1.91896,1.06526,1.01511,0.0026344,0.0026344,0.0026344
746,5415.12,1.2058,0.66435,0.89339,0.70075,0.32995,0.36854,0.18383,1.91879,1.06216,1.01355,0.0026245,0.0026245,0.0026245
747,5422.52,1.24875,0.68915,0.89301,0.70358,0.32995,0.36881,0.18333,1.92052,1.0641,1.01386,0.0026146,0.0026146,0.0026146
748,5429.96,1.2415,0.68603,0.88064,0.70284,0.32995,0.36886,0.18304,1.92183,1.06677,1.01343,0.0026047,0.0026047,0.0026047
749,5437.36,1.2397,0.68692,0.88695,0.69192,0.3256,0.36406,0.18375,1.92518,1.06755,1.01379,0.0025948,0.0025948,0.0025948
750,5444.77,1.2399,0.68025,0.90601,0.69055,0.3256,0.36412,0.18388,1.93577,1.06193,1.01589,0.0025849,0.0025849,0.0025849
751,5452.16,1.23551,0.68986,0.8807,0.68876,0.3256,0.3642,0.1829,1.93806,1.06214,1.017,0.002575,0.002575,0.002575
752,5459.66,1.23786,0.6855,0.87717,0.68653,0.3256,0.3641,0.18351,1.93217,1.06171,1.01587,0.0025651,0.0025651,0.0025651
753,5467.07,1.23084,0.66894,0.88671,0.67459,0.3256,0.36393,0.18329,1.92589,1.05805,1.01571,0.0025552,0.0025552,0.0025552
754,5474.38,1.20111,0.67169,0.87763,0.67416,0.3256,0.36357,0.18319,1.93598,1.05407,1.01717,0.0025453,0.0025453,0.0025453
755,5481.69,1.2467,0.68702,0.8846,0.67688,0.3256,0.363,0.18153,1.92772,1.05497,1.01621,0.0025354,0.0025354,0.0025354
756,5488.95,1.22522,0.68792,0.88808,0.67524,0.3256,0.36309,0.18181,1.9281,1.05975,1.01658,0.0025255,0.0025255,0.0025255
757,5496.21,1.21766,0.70901,0.87842,0.67561,0.3256,0.36323,0.18182,1.93005,1.05949,1.01702,0.0025156,0.0025156,0.0025156
758,5503.55,1.21604,0.67874,0.88189,0.6743,0.3256,0.36306,0.18216,1.94256,1.06598,1.0192,0.0025057,0.0025057,0.0025057
759,5510.89,1.27798,0.72466,0.8839,0.67331,0.3256,0.36416,0.18215,1.95249,1.06558,1.02078,0.0024958,0.0024958,0.0024958
760,5518.19,1.21698,0.68857,0.87371,0.66459,0.3312,0.36429,0.18228,1.95248,1.06237,1.02107,0.0024859,0.0024859,0.0024859
761,5525.41,1.26814,0.72642,0.88853,0.66331,0.32995,0.3653,0.18297,1.9494,1.06385,1.02044,0.002476,0.002476,0.002476
762,5532.66,1.22521,0.69647,0.8932,0.66323,0.32995,0.3644,0.18175,1.93795,1.05096,1.0194,0.0024661,0.0024661,0.0024661
763,5540.02,1.21998,0.70672,0.88202,0.664,0.32995,0.36612,0.18181,1.93965,1.05694,1.01968,0.0024562,0.0024562,0.0024562
764,5547.37,1.25273,0.7045,0.89374,0.66335,0.32995,0.36396,0.18165,1.93839,1.0584,1.01951,0.0024463,0.0024463,0.0024463
765,5554.73,1.25164,0.69281,0.88036,0.66344,0.32995,0.36408,0.18183,1.94378,1.05961,1.02106,0.0024364,0.0024364,0.0024364
766,5562.1,1.22387,0.69352,0.89017,0.6637,0.32995,0.36414,0.18285,1.93925,1.05484,1.02069,0.0024265,0.0024265,0.0024265
767,5569.33,1.19549,0.66077,0.88189,0.66552,0.32995,0.36415,0.18089,1.94126,1.05564,1.02076,0.0024166,0.0024166,0.0024166
768,5576.74,1.2013,0.66107,0.8808,0.66526,0.32995,0.36468,0.18102,1.93756,1.05607,1.02066,0.0024067,0.0024067,0.0024067
769,5584.13,1.18213,0.67828,0.8837,0.66708,0.32995,0.36476,0.18186,1.94392,1.06144,1.02213,0.0023968,0.0023968,0.0023968
770,5591.55,1.23002,0.68113,0.89129,0.6677,0.32963,0.36476,0.18187,1.94037,1.05546,1.02108,0.0023869,0.0023869,0.0023869
771,5599.01,1.22902,0.68503,0.89129,0.66745,0.32981,0.3649,0.18239,1.94128,1.05699,1.0223,0.002377,0.002377,0.002377
772,5606.45,1.20925,0.69467,0.8857,0.66757,0.32942,0.3649,0.18255,1.94152,1.05417,1.02258,0.0023671,0.0023671,0.0023671
773,5613.88,1.22096,0.67018,0.87114,0.67064,0.32682,0.36456,0.18237,1.94795,1.06237,1.02292,0.0023572,0.0023572,0.0023572
774,5621.3,1.20533,0.67127,0.87818,0.67123,0.32634,0.36465,0.18127,1.95143,1.06776,1.02217,0.0023473,0.0023473,0.0023473
775,5628.7,1.27253,0.69299,0.88546,0.67195,0.32592,0.36419,0.18074,1.95263,1.06928,1.02271,0.0023374,0.0023374,0.0023374
776,5636.05,1.17085,0.63996,0.86474,0.67144,0.3256,0.36527,0.18081,1.92377,1.03932,1.01927,0.0023275,0.0023275,0.0023275
777,5643.33,1.18622,0.66117,0.86895,0.67231,0.32569,0.36435,0.18096,1.94641,1.06353,1.02167,0.0023176,0.0023176,0.0023176
778,5650.64,1.24475,0.67132,0.87751,0.62509,0.33864,0.36298,0.18342,1.94515,1.06268,1.0212,0.0023077,0.0023077,0.0023077
779,5658,1.21559,0.67222,0.88988,0.62481,0.33864,0.36389,0.18318,1.93547,1.05231,1.01951,0.0022978,0.0022978,0.0022978
780,5665.3,1.20291,0.68976,0.89155,0.62541,0.33864,0.36383,0.18216,1.93573,1.05103,1.01904,0.0022879,0.0022879,0.0022879
781,5672.53,1.21758,0.68326,0.87922,0.62348,0.33864,0.36379,0.18241,1.93466,1.0541,1.01906,0.002278,0.002278,0.002278
782,5679.76,1.18589,0.65445,0.88653,0.62473,0.33864,0.36378,0.18256,1.93734,1.05324,1.01978,0.0022681,0.0022681,0.0022681
783,5687.01,1.23743,0.68055,0.87877,0.62672,0.33864,0.36406,0.185,1.92197,1.03942,1.01764,0.0022582,0.0022582,0.0022582
784,5694.33,1.15914,0.65283,0.8847,0.62396,0.33864,0.36326,0.18411,1.92086,1.04064,1.01834,0.0022483,0.0022483,0.0022483
785,5701.63,1.19038,0.66963,0.87446,0.62425,0.33864,0.36429,0.18353,1.92217,1.04403,1.01828,0.0022384,0.0022384,0.0022384
786,5708.97,1.18353,0.64474,0.87298,0.62427,0.33864,0.36427,0.18398,1.92138,1.04381,1.01823,0.0022285,0.0022285,0.0022285
787,5716.29,1.20779,0.67578,0.88575,0.62961,0.33864,0.36435,0.18351,1.92246,1.04549,1.01827,0.0022186,0.0022186,0.0022186
788,5723.53,1.23314,0.6837,0.891,0.63104,0.33864,0.36418,0.18481,1.94227,1.06548,1.02131,0.0022087,0.0022087,0.0022087
789,5730.87,1.20223,0.67622,0.87654,0.63339,0.33864,0.36413,0.18421,1.94267,1.06275,1.02114,0.0021988,0.0021988,0.0021988
790,5738.19,1.19082,0.66125,0.89288,0.62432,0.33864,0.36406,0.18316,1.94476,1.06698,1.02175,0.0021889,0.0021889,0.0021889
791,5745.52,1.20091,0.65828,0.88159,0.64512,0.33568,0.3628,0.18227,1.94588,1.06046,1.0225,0.002179,0.002179,0.002179
792,5752.46,1.16904,0.65881,0.86597,0.64385,0.3343,0.36381,0.18258,1.93757,1.0494,1.02072,0.0021691,0.0021691,0.0021691
793,5759.72,1.222,0.68267,0.888,0.64337,0.3343,0.36375,0.18384,1.93544,1.04982,1.02028,0.0021592,0.0021592,0.0021592
794,5766.95,1.1999,0.65901,0.87217,0.64125,0.3343,0.36373,0.18376,1.93842,1.05572,1.01997,0.0021493,0.0021493,0.0021493
795,5774.21,1.13765,0.64079,0.87749,0.64291,0.3343,0.36291,0.18461,1.93663,1.05474,1.02029,0.0021394,0.0021394,0.0021394
796,5781.41,1.19915,0.66455,0.88251,0.64743,0.3343,0.36446,0.18485,1.92825,1.05153,1.01914,0.0021295,0.0021295,0.0021295
797,5788.59,1.18797,0.66061,0.86204,0.64258,0.33715,0.36487,0.18415,1.91876,1.04995,1.01786,0.0021196,0.0021196,0.0021196
798,5795.86,1.22932,0.68412,0.88835,0.64249,0.3343,0.36482,0.18549,1.92355,1.04401,1.01955,0.0021097,0.0021097,0.0021097
799,5803.11,1.21813,0.68471,0.87735,0.64304,0.33577,0.36488,0.18308,1.93683,1.05864,1.02027,0.0020998,0.0020998,0.0020998
800,5810.37,1.23501,0.68956,0.88971,0.64273,0.33864,0.3635,0.18312,1.92161,1.04893,1.01722,0.0020899,0.0020899,0.0020899
801,5817.65,1.21702,0.66697,0.87698,0.64362,0.33864,0.36344,0.18428,1.9221,1.04461,1.01877,0.00208,0.00208,0.00208
